"","artist","song","viewcount","year"
"1623","Playboi Carti","Cancún             ",78500,2017
"1624","Playboi Carti","Molly*             ",11300,2017
"1625","Playboi Carti","Piru* (Ft. Offset)             ",8000,2017
"1626","Playboi Carti","Whole Lotta*             ",5300,2017
"1627","Playboi Carti","Graduation Party             ",6600,2017
"1628","Playboi Carti","Long Time (Intro)             ",80700,2017
"1629","Playboi Carti","R.I.P.             ",114500,2017
"1630","Playboi Carti","Lean 4 Real (Ft. Skepta)             ",72300,2017
"1631","Playboi Carti","Old Money             ",35900,2017
"1632","Playboi Carti","Love Hurts (Ft. Travis Scott)             ",121200,2017
"1633","Playboi Carti","Shoota (Ft. Lil Uzi Vert)             ",403600,2017
"1634","Playboi Carti","Right Now (Ft. Pi'erre Bourne)             ",39900,2017
"1635","Playboi Carti","Poke It Out by Playboi Carti & Nicki Minaj             ",167500,2017
"1636","Playboi Carti","Home (KOD)             ",52800,2017
"1637","Playboi Carti","Fell In Luv (Ft. Bryson Tiller)             ",81100,2017
"1638","Playboi Carti","Foreign             ",51300,2017
"1639","Playboi Carti","Pull Up             ",39200,2017
"1640","Playboi Carti","Mileage (Ft. Chief Keef)             ",54900,2017
"1641","Playboi Carti","FlatBed Freestyle             ",97100,2017
"1642","Playboi Carti","No Time (Ft. Gunna)             ",84100,2017
"1643","Playboi Carti","Middle of the Summer (Ft. Redd Coldhearted)             ",34500,2017
"1644","Playboi Carti","Choppa Won't Miss (Ft. Young Thug)             ",58300,2017
"1645","Playboi Carti","R.I.P. Fredo (Notice Me) (Ft. Young Nudy)             ",44000,2017
"1646","Playboi Carti","Top             ",27200,2017
"1647","Playboi Carti","Location             ",101800,2017
"1648","Playboi Carti","Lookin (Ft. Lil Uzi Vert)             ",100800,2017
"1649","Playboi Carti","<U+200B>w<U+200B>okeuplikethis* (Ft. Lil Uzi Vert)             ",630600,2017
"1650","Playboi Carti","Let It Go             ",124500,2017
"1651","Playboi Carti","Half & Half             ",107900,2017
"1652","Playboi Carti","New Choppa (Ft. A$AP Rocky)             ",244800,2017
"1653","Playboi Carti","Other Shit             ",32200,2017
"1654","Playboi Carti","No. 9             ",82700,2017
"1655","Playboi Carti","<U+200B>dothatshit!             ",87700,2017
"1656","Playboi Carti","Lame Niggaz             ",62700,2017
"1657","Playboi Carti","Yah Mean             ",94000,2017
"1658","Playboi Carti","Flex (Ft. Leven Kali)             ",148700,2017
"1659","Playboi Carti","Kelly K             ",90400,2017
"1660","Playboi Carti","Had 2             ",40800,2017
"1661","Playboi Carti","Playboi Carti [Tracklist + Album Art]             ",5000,2017
"1662","Playboi Carti","Magnolia             ",2e+06,2017
"1663","Playboi Carti","YUNGXANHOE             ",36000,2017
"1664","Playboi Carti","Talk             ",17900,2017
"1665","Playboi Carti","I Got Depressed Hoes (Ft. Slug Christ)             ",5800,2017
"1666","Playboi Carti","Asthma*             ",5000,2017
"1667","Playboi Carti","Whole Thang by UnoTheActivist (Ft. Playboi Carti)             ",13300,2017
"1668","Playboi Carti","Don't Tell Nobody             ",53600,2017
"1669","Playboi Carti","Dem Callin' by Ramriddlz (Ft. Playboi Carti)             ",22300,2017
"1670","Playboi Carti","Fetti (Ft. Da$H & Maxo Kream)             ",386500,2017
"1671","Playboi Carti","Paper             ",5300,2017
"1672","Playboi Carti","#PRAY #4 #ME             ",9300,2017
"1673","Playboi Carti","Sneak Dissin             ",7100,2017
"1674","Playboi Carti","What We Doin             ",8200,2017
"1675","Playboi Carti","Freestyle / 4 The People by Ethereal (Ft. Playboi Carti)             ",5800,2017
"1676","Playboi Carti","Plug by Rich the Kid (Ft. Kodak Black & Playboi Carti)             ",243700,2017
"1677","Playboi Carti","Money Counter             ",16000,2017
"1678","Playboi Carti","Count It Up             ",22100,2017
"1679","Playboi Carti","$teeze             ",5800,2017
"1680","PnB Rock","Ballin             ",61500,2017
"1681","PnB Rock","Who Changed?             ",47000,2017
"1682","PnB Rock","No Time             ",112100,2017
"1683","PnB Rock","Ain't Me             ",30900,2017
"1684","PnB Rock","Aftermath             ",8000,2017
"1685","PnB Rock","Fall N Luv             ",45400,2017
"1686","PnB Rock","Jealous (Ft. Fetty Wap)             ",91500,2017
"1687","PnB Rock","Intro (RNB2)             ",29100,2017
"1688","PnB Rock","Dat Nigga             ",7400,2017
"1689","PnB Rock","FWU (Ft. Crown Bella)             ",18500,2017
"1690","PnB Rock","I Know             ",48500,2017
"1691","PnB Rock","You Dont Have To Ask             ",6400,2017
"1692","PnB Rock","Free Da Real             ",10700,2017
"1693","PnB Rock","My City Need Something             ",84100,2017
"1694","PnB Rock","3X (Ft. Smokepurpp)             ",23200,2017
"1695","PnB Rock","VOICEMEMOWAV.4             ",18200,2017
"1696","PnB Rock","Pressure             ",32900,2017
"1697","PnB Rock","Coupe             ",28000,2017
"1698","PnB Rock","Alone             ",168400,2017
"1699","PnB Rock","Free Da Real, Pt. 2             ",40100,2017
"1700","PnB Rock","Rewind             ",76500,2017
"1701","PnB Rock","Attention (Ft. Wiz Khalifa)             ",20800,2017
"1702","PnB Rock","There She Go (Ft. YFN Lucci)             ",126900,2017
"1703","PnB Rock","Playa No More (Ft. A Boogie wit da Hoodie & Quavo)             ",87500,2017
"1704","PnB Rock","Plans             ",72500,2017
"1705","PnB Rock","Range Rover             ",15800,2017
"1706","PnB Rock","Notice Me             ",92800,2017
"1707","PnB Rock","Hanging Up My Jersey (Ft. Ty Dolla $ign)             ",81900,2017
"1708","PnB Rock","Smile             ",160700,2017
"1709","PnB Rock","Misunderstood             ",323800,2017
"1710","PnB Rock","Heart Racin'             ",29600,2017
"1711","PnB Rock","Questions             ",115200,2017
"1712","PnB Rock","New Day             ",43000,2017
"1713","PnB Rock","Stand Back (Ft. A Boogie wit da Hoodie)             ",54400,2017
"1714","PnB Rock","GTTM: Goin Thru the Motions [Tracklist + Album Art]             ",7700,2017
"1715","PnB Rock","Selfish             ",1e+06,2017
"1716","PnB Rock","Feelin Like Diddy             ",8000,2017
"1717","PnB Rock","What U Want             ",12200,2017
"1718","PnB Rock","Put You On by PnB Rock & A Boogie Wit Da Hoodie             ",10800,2017
"1719","PnB Rock","Fuck U Think U Goin (Ft. Lil Skies)             ",6800,2017
"1720","PnB Rock","ABCD (Friend Zone)             ",47200,2017
"1721","PnB Rock","All of Us (Ft. A Boogie wit da Hoodie & Lil Durk)             ",7300,2017
"1722","PnB Rock","Nowadays             ",27000,2017
"1723","PnB Rock","INTERLUDE (Bitch Fuck U)             ",5300,2017
"1724","PnB Rock","Friends             ",92900,2017
"1725","PnB Rock","London             ",33700,2017
"1726","PnB Rock","Face             ",151800,2017
"1727","PnB Rock","Scrub             ",89800,2017
"1728","PnB Rock","Lovin' (Ft. A Boogie wit da Hoodie)             ",149400,2017
"1729","PnB Rock","Issues (Ft. Russ)             ",117800,2017
"1730","PnB Rock","Lowkey (Ft. 24hrs & Roy Woods)             ",66000,2017
"1731","PnB Rock","<U+200B>iRun (Ft. Lil Yachty)             ",42700,2017
"1732","PnB Rock","TTM (Ft. NGHTMRE & Wiz Khalifa)             ",42300,2017
"1733","PnB Rock","WTS             ",21600,2017
"1734","PnB Rock","Confide (Ft. Juicy J)             ",26000,2017
"1735","PnB Rock","1Day (Ft. Ugly God)             ",30400,2017
"1736","PnB Rock","Feelins             ",153100,2017
"1737","Raury","All We Need (Ft. Adia)             ",19600,2015
"1738","Raury","Revolution             ",7700,2015
"1739","Raury","Forbidden Knowledge (Ft. Big K.R.I.T.)             ",47300,2015
"1740","Raury","Woodcrest Manor II             ",15300,2015
"1741","Raury","CPU (Ft. RZA)             ",17600,2015
"1742","Raury","Devil's Whisper             ",60600,2015
"1743","Raury","Peace Prevail             ",8600,2015
"1744","Raury","Crystal Express             ",28300,2015
"1745","Raury","Love is Not a Four Letter Word             ",11800,2015
"1746","Raury","Her             ",12700,2015
"1747","Raury","Trap Tears (Ft. KEY!)             ",31500,2015
"1748","Raury","Mama             ",6900,2015
"1749","Raury","Kingdom Come             ",5900,2015
"1750","Raury","Friends (Ft. Tom Morello)             ",19200,2015
"1751","Raury","All We Need [Tracklist + Album Cover]             ",6200,2015
"1752","Raury","God's Whisper             ",81800,2015
"1753","Raury","Superfly (Ft. Vancouver Sleep Clinic)             ",21900,2015
"1754","Raury","Amor             ",30700,2015
"1755","Raury","Wildfire             ",5900,2015
"1756","Raury","Woodcrest Manor             ",21800,2015
"1757","Raury","Cigarette Song             ",88000,2015
"1758","Raury","Seven Suns             ",6100,2015
"1759","Rich Homie Quan","Reflecting             ",13300,2014
"1760","Rich Homie Quan","Fuck Wit Me             ",13100,2014
"1761","Rich Homie Quan","34             ",9500,2014
"1762","Rich Homie Quan","The Author             ",6700,2014
"1763","Rich Homie Quan","Same Year             ",6700,2014
"1764","Rich Homie Quan","Never Fold             ",15400,2014
"1765","Rich Homie Quan","Long Enough             ",5500,2014
"1766","Rich Homie Quan","No No No             ",6500,2014
"1767","Rich Homie Quan","Perfect Flower             ",20200,2014
"1768","Rich Homie Quan","Deep             ",5800,2014
"1769","Rich Homie Quan","Changed             ",12900,2014
"1770","Rich Homie Quan","Understood             ",5400,2014
"1771","Rich Homie Quan","Bossman             ",10600,2014
"1772","Rich Homie Quan","Never Made It             ",5900,2014
"1773","Rich Homie Quan","Heart Cold             ",35300,2014
"1774","Rich Homie Quan","Back End             ",8700,2014
"1775","Rich Homie Quan","Lord Forgive Me             ",11400,2014
"1776","Rich Homie Quan","Gamble             ",28900,2014
"1777","Rich Homie Quan","Word Of Mouth             ",6400,2014
"1778","Rich Homie Quan","Da Streetz             ",6200,2014
"1779","Rich Homie Quan","Replay             ",21900,2014
"1780","Rich Homie Quan","Yeahhh             ",8000,2014
"1781","Rich Homie Quan","Attempted Murder             ",9600,2014
"1782","Rich Homie Quan","Uh Minute             ",10700,2014
"1783","Rich Homie Quan","Pablo             ",8400,2014
"1784","Rich Homie Quan","Change Up (Ft. IamDJFresh)             ",7200,2014
"1785","Rich Homie Quan","Feelings             ",13200,2014
"1786","Rich Homie Quan","Why             ",12900,2014
"1787","Rich Homie Quan","Intro (If You Ever Think I Will Stop Going In, Ask Double R)             ",10700,2014
"1788","Rich Homie Quan","15 Shots             ",21800,2014
"1789","Rich Homie Quan","Ran Off             ",29600,2014
"1790","Rich Homie Quan","Throw It Back             ",34700,2014
"1791","Rich Homie Quan","I Get             ",43900,2014
"1792","Rich Homie Quan","Stupid Me             ",10700,2014
"1793","Rich Homie Quan","Take My Hand             ",62200,2014
"1794","Rich Homie Quan","Beside Yourself             ",17600,2014
"1795","Rich Homie Quan","Worried Bout Shit             ",9700,2014
"1796","Rich Homie Quan","Rappin'             ",9500,2014
"1797","Rich Homie Quan","I Swear             ",12400,2014
"1798","Rich Homie Quan","Now I Know             ",18300,2014
"1799","Rich Homie Quan","Doing It             ",21500,2014
"1800","Rich Homie Quan","Sorry             ",6900,2014
"1801","Rich Homie Quan","Forever Millions             ",21700,2014
"1802","Rich Homie Quan","I Been             ",5500,2014
"1803","Rich Homie Quan","Set It Off             ",6300,2014
"1804","Rich Homie Quan","Daddy             ",40900,2014
"1805","Rich Homie Quan","If You Ever Think I Will Stop Going In, Ask Double R Album Art + Tracklist             ",21800,2014
"1806","Rich Homie Quan","Flex (Ooh, Ooh, Ooh)             ",1100000,2014
"1807","Rich Homie Quan","3 Stripes             ",6100,2014
"1808","ScHoolboy Q","TorcH (Ft. Anderson .Paak)             ",85800,2013
"1809","ScHoolboy Q","Lord Have Mercy             ",56600,2013
"1810","ScHoolboy Q","THat Part (Ft. Kanye West)             ",780400,2013
"1811","ScHoolboy Q","Groovy Tony / Eddie Kane (Ft. Jadakiss)             ",109400,2013
"1812","ScHoolboy Q","Kno Ya Wrong (Ft. Lance Skiiiwalker)             ",48300,2013
"1813","ScHoolboy Q","Ride Out (Ft. Vince Staples)             ",109600,2013
"1814","ScHoolboy Q","WHateva U Want (Ft. Candice Pillay)             ",43500,2013
"1815","ScHoolboy Q","By Any Means             ",157700,2013
"1816","ScHoolboy Q","Dope Dealer (Ft. E-40)             ",130600,2013
"1817","ScHoolboy Q","JoHn Muir             ",151200,2013
"1818","ScHoolboy Q","Big Body (Ft. Tha Dogg Pound)             ",50700,2013
"1819","ScHoolboy Q","Neva CHange (Ft. SZA)             ",47000,2013
"1820","ScHoolboy Q","Str8 Ballin (Ft. Jesse Rankins)             ",59100,2013
"1821","ScHoolboy Q","Black THougHts             ",54100,2013
"1822","ScHoolboy Q","Blank Face (Ft. Anderson .Paak)             ",51500,2013
"1823","ScHoolboy Q","Overtime (Ft. Justine Skye & Miguel)             ",149400,2013
"1824","ScHoolboy Q","Tookie Knows II (Ft. TF & Traffic)             ",150800,2013
"1825","ScHoolboy Q","THat Part (Black Hippy Remix) (Ft. Black Hippy)             ",696600,2013
"1826","ScHoolboy Q","Blank Face LP [Credits]             ",11700,2013
"1827","ScHoolboy Q","Blank Face LP [Tracklist + Album Cover]             ",71800,2013
"1828","ScHoolboy Q","WHat THey Want (Ft. 2 Chainz)             ",310000,2013
"1829","ScHoolboy Q","Banger (MOSHPIT)             ",59700,2013
"1830","ScHoolboy Q","Prescription / Oxymoron             ",221100,2013
"1831","ScHoolboy Q","Often (Remix) by The Weeknd (Ft. Rick Ross & ScHoolboy Q)             ",48900,2013
"1832","ScHoolboy Q","Friends by Mac Miller (Ft. ScHoolboy Q)             ",161900,2013
"1833","ScHoolboy Q","U.O.E.N.O. by Black Hippy (Ft. Ab-Soul, Jay Rock, Kendrick Lamar & ScHoolboy Q)             ",748100,2013
"1834","ScHoolboy Q","3 On by Tinashe (Ft. Drake & ScHoolboy Q)             ",33900,2013
"1835","ScHoolboy Q","BET Cypher 2013 by Top Dawg Entertainment (Ft. Ab-Soul, Isaiah Rashad, Jay Rock, Kendrick Lamar & ScHoolboy Q)             ",596700,2013
"1836","ScHoolboy Q","We Dem Boyz by Wiz Khalifa             ",509800,2013
"1837","ScHoolboy Q","Gangsta             ",306500,2013
"1838","ScHoolboy Q","Los Awesome (Ft. Jay Rock)             ",142400,2013
"1839","ScHoolboy Q","Hoover Street             ",160500,2013
"1840","ScHoolboy Q","The Purge (Ft. Kurupt & Tyler, The Creator)             ",237100,2013
"1841","ScHoolboy Q","Blind Threats (Ft. Raekwon)             ",105600,2013
"1842","ScHoolboy Q","Hell of a Night             ",297600,2013
"1843","ScHoolboy Q","Break tHe Bank             ",439200,2013
"1844","ScHoolboy Q","Man of the Year             ",909400,2013
"1845","ScHoolboy Q","His & Her Fiend (Ft. Lance Skiiiwalker & SZA)             ",71500,2013
"1846","ScHoolboy Q","Grooveline Pt. 2 (Ft. Suga Free & SZA)             ",68300,2013
"1847","ScHoolboy Q","Fuck LA             ",115700,2013
"1848","ScHoolboy Q","Gravy             ",65200,2013
"1849","ScHoolboy Q","Yay Yay             ",269000,2013
"1850","ScHoolboy Q","Pusha Man             ",25700,2013
"1851","ScHoolboy Q","Californication (Ft. A$AP Rocky)             ",117200,2013
"1852","ScHoolboy Q","Oxymoron [Album Art]             ",18700,2013
"1853","ScHoolboy Q","Oxymoron Tracklist             ",24900,2013
"1854","ScHoolboy Q","Collard Greens (Ft. Kendrick Lamar)             ",2500000,2013
"1855","ScHoolboy Q","Studio (Ft. BJ the Chicago Kid)             ",1100000,2013
"1856","ScHoolboy Q","Grooveline Pt. 1 (Ft. Curren$y & Dom Kennedy)             ",67800,2013
"1857","ScHoolboy Q","Brand New Guy by A$AP Rocky (Ft. ScHoolboy Q)             ",611300,2013
"1858","ScHoolboy Q","Shadow Of Death by Black Hippy (Ft. Ab-Soul, Jay Rock, Kendrick Lamar & ScHoolboy Q)             ",15300,2013
"1859","ScHoolboy Q","Work REMIX by A$AP Ferg (Ft. A$AP Rocky, French Montana, ScHoolboy Q & Trinidad James)             ",2700000,2013
"1860","ScHoolboy Q","Hands on the Wheel (Ft. A$AP Rocky)             ",1e+06,2013
"1861","ScHoolboy Q","Sacrilegious             ",152900,2013
"1862","ScHoolboy Q","There He Go             ",294300,2013
"1863","ScHoolboy Q","Sex Drive (Ft. Jhené Aiko)             ",91100,2013
"1864","ScHoolboy Q","Oxy Music             ",61100,2013
"1865","ScHoolboy Q","My Hatin' Joint             ",93300,2013
"1866","ScHoolboy Q","Tookie Knows (Interlude) (Ft. Ab-Soul)             ",21400,2013
"1867","ScHoolboy Q","Raymond 1969             ",59000,2013
"1868","ScHoolboy Q","Sexting             ",71200,2013
"1869","ScHoolboy Q","Gangsta In Designer (No Concept)             ",63600,2013
"1870","ScHoolboy Q","How We Feeling             ",13900,2013
"1871","ScHoolboy Q","Druggys Wit Hoes Again (Ft. Ab-Soul)             ",174100,2013
"1872","ScHoolboy Q","NigHtmare On Figg St.             ",86900,2013
"1873","ScHoolboy Q","My Homie             ",33000,2013
"1874","ScHoolboy Q","Blessed (Ft. Kendrick Lamar)             ",956400,2013
"1875","ScHoolboy Q","NiggaHs.Already.Know.Davers.Flow             ",20700,2013
"1876","ScHoolboy Q","2 Raw (Ft. Jay Rock)             ",29900,2013
"1877","ScHoolboy Q","Habits & Contradictions [Tracklist + Album Art]             ",10300,2013
"1878","ScHoolboy Q","Figg get da Money             ",39200,2013
"1879","ScHoolboy Q","Kamikaze             ",18700,2013
"1880","ScHoolboy Q","LigHt Years AHead (Sky HigH) (Ft. Kendrick Lamar)             ",21900,2013
"1881","ScHoolboy Q","WHat's tHa Word (Ft. Ab-Soul & Jay Rock)             ",25200,2013
"1882","ScHoolboy Q","IBETiGOTSUMWEED             ",28700,2013
"1883","ScHoolboy Q","Druggys Wit Hoes (Ft. Ab-Soul)             ",96700,2013
"1884","ScHoolboy Q","Cycle             ",15200,2013
"1885","ScHoolboy Q","To tHa Beat (F'd Up)             ",75400,2013
"1886","ScHoolboy Q","PHenomenon (Ft. Alori Joh)             ",9300,2013
"1887","ScHoolboy Q","Situations             ",16200,2013
"1888","ScHoolboy Q","Fantasy (Ft. Jhené Aiko)             ",102900,2013
"1889","ScHoolboy Q","I'm Good (Ft. BJ the Chicago Kid & Punch)             ",24500,2013
"1890","ScHoolboy Q","Birds & The Beez (Ft. Kendrick Lamar)             ",105500,2013
"1891","ScHoolboy Q","Rolling Stone (Ft. Black Hippy)             ",122800,2013
"1892","ScHoolboy Q","Fuck Ya Hip Hop (Ft. Murs & Rapper Big Pooh)             ",6100,2013
"1893","ScHoolboy Q","Live Again (Ft. CurT@!n$ & Kendrick Lamar)             ",44300,2013
"1894","ScHoolboy Q","Put in Work             ",23700,2013
"1895","Shy Glizzy","Where We Come From (Ft. YoungBoy Never Broke Again)             ",13200,2015
"1896","Shy Glizzy","Super Freak (Ft. Lil Uzi Vert)             ",8900,2015
"1897","Shy Glizzy","Money Set (Ft. Young Thug)             ",9900,2015
"1898","Shy Glizzy","Do You Understand? (Ft. Gunna & Tory Lanez)             ",63400,2015
"1899","Shy Glizzy","Problems (Ft. Lil Durk & Quando Rondo)             ",11200,2015
"1900","Shy Glizzy","Quiet Storm (Ft. Bigga Rankin)             ",10200,2015
"1901","Shy Glizzy","Get Jiggy             ",16400,2015
"1902","Shy Glizzy","Make It Out             ",15100,2015
"1903","Shy Glizzy","More Clips             ",14800,2015
"1904","Shy Glizzy","Dope Boy Magic (Ft. A Boogie wit da Hoodie & Trey Songz)             ",28300,2015
"1905","Shy Glizzy","One Day             ",8500,2015
"1906","Shy Glizzy","Haters Anthem (Ft. 30 Glizzy & 3 Glizzy)             ",7800,2015
"1907","Shy Glizzy","Blow a Bag             ",7500,2015
"1908","Shy Glizzy","Get It Again (Ft. Dave East)             ",27600,2015
"1909","Shy Glizzy","First 48, Pt. 2             ",7800,2015
"1910","Shy Glizzy","Keep It Goin             ",20600,2015
"1911","Shy Glizzy","Get Away             ",7900,2015
"1912","Shy Glizzy","Handle the Truth             ",6000,2015
"1913","Shy Glizzy","Loving Me             ",16600,2015
"1914","Shy Glizzy","GG Worldwide             ",9400,2015
"1915","Shy Glizzy","Take Me Away             ",55500,2015
"1916","Shy Glizzy","Get Money 4Life (Ft. YoungBoy Never Broke Again)             ",7500,2015
"1917","Shy Glizzy","Errywhere             ",6700,2015
"1918","Shy Glizzy","One             ",8700,2015
"1919","Shy Glizzy","Take It Off             ",5500,2015
"1920","Shy Glizzy","Over The Hills (Ft. Kash Doll)             ",35000,2015
"1921","Shy Glizzy","Congratulations             ",10300,2015
"1922","Shy Glizzy","Let It Rain             ",7500,2015
"1923","Shy Glizzy","You Know What             ",20300,2015
"1924","Shy Glizzy","Bankroll             ",37100,2015
"1925","Shy Glizzy","New Crack             ",11700,2015
"1926","Shy Glizzy","Ride 4 U             ",35300,2015
"1927","Shy Glizzy","Huh             ",7000,2015
"1928","Shy Glizzy","Rounds             ",21600,2015
"1929","Shy Glizzy","Waiting on My Time             ",6300,2015
"1930","Shy Glizzy","Think About It             ",10500,2015
"1931","Shy Glizzy","First 48             ",95200,2015
"1932","Shy Glizzy","Out The Block             ",12800,2015
"1933","Shy Glizzy","No Sleep             ",14000,2015
"1934","Shy Glizzy","Lil Mama (Ft. Ty Dolla $ign)             ",22800,2015
"1935","Shy Glizzy","Going Thru It (Ft. Boosie Badazz)             ",11700,2015
"1936","Shy Glizzy","Do It (Ft. Danny Seth)             ",9700,2015
"1937","Shy Glizzy","Cancel That Bitch (Ft. Sauce Walka & Sosamann)             ",22700,2015
"1938","Shy Glizzy","Legend             ",28200,2015
"1939","Shy Glizzy","Celebration (Ft. Bobby Shmurda)             ",27500,2015
"1940","Shy Glizzy","Anywhere (Ft. 30 Glizzy & 3 Glizzy)             ",8000,2015
"1941","Shy Glizzy","Funeral             ",81600,2015
"1942","Shy Glizzy","What U Talkin Bout             ",23800,2015
"1943","Shy Glizzy","Cocky             ",20100,2015
"1944","Shy Glizzy","Money (Ft. Young Dolph)             ",10800,2015
"1945","Shy Glizzy","She Like Me (Ft. Migos)             ",25400,2015
"1946","Shy Glizzy","Better Days (Ft. Goo Glizzy)             ",30200,2015
"1947","Shy Glizzy","Everything Golden             ",25000,2015
"1948","Shy Glizzy","My Heart (Ft. 3 Glizzy)             ",15100,2015
"1949","Shy Glizzy","Thank You             ",25900,2015
"1950","Shy Glizzy","Awwsome (Remix) (Ft. 2 Chainz & A$AP Rocky)             ",37300,2015
"1951","Ski Mask The Slump God","Adventure Time (Ft. DirtyFaceSmook)             ",48100,2018
"1952","Ski Mask The Slump God","EverTookATab?             ",24700,2018
"1953","Ski Mask The Slump God","Gone (Interlude)             ",33900,2018
"1954","Ski Mask The Slump God","H2O (Ft. XXXTENTACION)             ",213300,2018
"1955","Ski Mask The Slump God","BabyWipe             ",1400000,2018
"1956","Ski Mask The Slump God","LIKE A SOCCER MOM             ",284400,2018
"1957","Ski Mask The Slump God","DID YOU REALLY???             ",18500,2018
"1958","Ski Mask The Slump God","DEATH IS LONG             ",32500,2018
"1959","Ski Mask The Slump God","Faucet Failure             ",254600,2018
"1960","Ski Mask The Slump God","U and I             ",42300,2018
"1961","Ski Mask The Slump God","Cat Piss (Ft. Lil Yachty)             ",69000,2018
"1962","Ski Mask The Slump God","Not Tonite             ",11200,2018
"1963","Ski Mask The Slump God","Giggle             ",9800,2018
"1964","Ski Mask The Slump God","LOST SOULS (Ft. Rich the Kid)             ",53500,2018
"1965","Ski Mask The Slump God","Winnie             ",18000,2018
"1966","Ski Mask The Slump God","Energy             ",18600,2018
"1967","Ski Mask The Slump God","SUICIDE SEASON             ",41300,2018
"1968","Ski Mask The Slump God","DoIHaveTheSause?             ",201700,2018
"1969","Ski Mask The Slump God","GEEKIN (Ft. Danny Towers)             ",24900,2018
"1970","Ski Mask The Slump God","CHILD'S PLAY             ",49400,2018
"1971","Ski Mask The Slump God","DAPPER DAN             ",42200,2018
"1972","Ski Mask The Slump God","BUKKAKE (Ft. Rich the Kid)             ",51100,2018
"1973","Ski Mask The Slump God","Take a Step Back (Ft. XXXTENTACION)             ",938800,2018
"1974","Ski Mask The Slump God","WTF!?             ",24600,2018
"1975","Ski Mask The Slump God","Rambo             ",47100,2018
"1976","Ski Mask The Slump God","JustLikeMyPiss (Ft. MadeinTYO)             ",50800,2018
"1977","Ski Mask The Slump God","Bird Is The Word             ",63700,2018
"1978","Ski Mask The Slump God","Catch Me Outside             ",1600000,2018
"1979","Ski Mask The Slump God","So High             ",32800,2018
"1980","Ski Mask The Slump God","Nuketown (Ft. Juice WRLD)             ",343500,2018
"1981","Ski Mask The Slump God","Foot Fungus             ",243200,2018
"1982","Ski Mask The Slump God","LA LA             ",93600,2018
"1983","Ski Mask The Slump God","Unbothered             ",77500,2018
"1984","Ski Mask The Slump God","Save Me, Pt. 2 (Ft. Austin Lam)             ",44500,2018
"1985","Ski Mask The Slump God","Adults Swim             ",49300,2018
"1986","Ski Mask The Slump God","Far Gone (Ft. Lil Baby)             ",42400,2018
"1987","Ski Mask The Slump God","Get Geeked             ",27600,2018
"1988","Ski Mask The Slump God","Reborn to Rebel             ",50600,2018
"1989","Ski Mask The Slump God","COOLEST MONKEY IN THE JUNGLE (Ft. SahBabii)             ",316700,2018
"1990","Ski Mask The Slump God","RUN             ",114400,2018
"1991","Ski Mask The Slump God","THROWAWAY (Ft. Ronny J)             ",32600,2018
"1992","Smokepurpp","BUT I STILL RESPECT WOMEN             ",6700,2018
"1993","Smokepurpp","24s* (Ft. Swae Lee)             ",7200,2018
"1994","Smokepurpp","Sauce Like This             ",10600,2018
"1995","Smokepurpp","I Don't Know You (Ft. Chief Keef & Yo Gotti)             ",40200,2018
"1996","Smokepurpp","Drop             ",23400,2018
"1997","Smokepurpp","Audi.             ",513000,2018
"1998","Smokepurpp","OK (Ft. Lil Pump)             ",69600,2018
"1999","Smokepurpp","Streets Love Me (Ft. Juicy J)             ",22500,2018
"2000","Smokepurpp","No Safety             ",12300,2018
"2001","Smokepurpp","Bless Yo Trap             ",48200,2018
"2002","Smokepurpp","Fingers Blue (Ft. Travis Scott)             ",180100,2018
"2003","Smokepurpp","Nose             ",12600,2018
"2004","Smokepurpp","Krispy Kreme             ",62700,2018
"2005","Smokepurpp","Topic             ",12100,2018
"2006","Smokepurpp","Nephew (Ft. Lil Pump)             ",248300,2018
"2007","Smokepurpp","Distance             ",6300,2018
"2008","Smokepurpp","Different Color Molly             ",45300,2018
"2009","Smokepurpp","To The Moon             ",43100,2018
"2010","Smokepurpp","Phantom             ",97100,2018
"2011","Smokepurpp","RIP Max             ",16900,2018
"2012","Smokepurpp","Purgatory             ",16100,2018
"2013","Smokepurpp","Bih             ",5200,2018
"2014","Smokepurpp","Datwaydisway (Ft. Larry June)             ",6600,2018
"2015","Smokepurpp","Fuck A Swisher (Ft. Xavier Wulf)             ",65100,2018
"2016","Smokepurpp","Count Up (Ft. DRAM)             ",11000,2018
"2017","Smokepurpp","Hold It             ",14500,2018
"2018","Stefflon Don Freestyle","Pretty Girl (Ft. Tiggs Da Author)             ",12900,2018
"2019","Stefflon Don Freestyle","What You Want by Stefflon Don & Future             ",7200,2018
"2020","Stefflon Don Freestyle","Hurtin' Me (Ft. French Montana)             ",185700,2018
"2021","Stefflon Don Freestyle","Hurtin' Me (Remix) (Ft. Popcaan, Sean Paul & Sizzla)             ",15400,2018
"2022","Stefflon Don Freestyle","Senseless             ",43400,2018
"2023","Stefflon Don Freestyle","16 Shots             ",131000,2018
"2024","Stefflon Don Freestyle","Real Ting             ",23800,2018
"2025","Stefflon Don Freestyle","Tight Nooki (Ft. Jeremih)             ",11300,2018
"2026","Stefflon Don Freestyle","Narcos             ",6600,2018
"2027","Stefflon Don Freestyle","Envy Us (Ft. Abra Cadabra)             ",20200,2018
"2028","Stefflon Don Freestyle","Ding-A-Ling (Ft. Skepta)             ",24500,2018
"2029","Tink","On to the Next One             ",34400,2015
"2030","Tink","Faded             ",23600,2015
